;idade;flag_aceito;sexo;departamento
301;39.02507406156983;0;M;D
302;39.50589752670112;0;M;D
303;43.86642940662891;0;M;D
304;37.130422321889974;1;M;D
305;42.23550286074381;0;M;D
306;36.781419343023536;0;M;D
307;44.43424277287596;0;M;D
308;31.18150431642384;0;M;D
309;38.60241064921032;0;M;D
310;48.3282026889432;1;M;D
311;40.40431336014778;0;M;D
312;38.030558081055965;0;M;D
313;37.48974807184397;1;M;D
314;42.87835875459551;0;M;D
315;40.23692551670577;0;M;D
316;41.85564271660202;0;M;D
317;43.08536481415706;1;M;D
318;36.47162881990858;0;M;D
319;39.58724365764063;0;M;D
320;35.97189471472965;1;M;D
321;33.64144272379426;0;M;D
322;40.14754646481562;1;M;D
323;31.641363407901977;1;M;D
324;28.86876000530377;0;M;D
325;44.3978001243288;0;M;D
326;36.56581043941351;0;M;D
327;34.888708218967224;0;M;D
328;33.969650624635975;0;M;D
329;33.410347027972705;0;M;D
330;31.688752590177476;0;M;D
331;34.24203692134496;1;M;D
332;40.23869235654999;1;M;D
333;36.578912675252504;1;M;D
334;42.185838117587906;0;M;D
335;41.757865110196896;1;M;D
336;35.05034025336832;0;M;D
337;44.932408263289304;0;M;D
338;32.20000745349448;1;M;D
339;40.07236460869711;1;M;D
340;34.98154642455991;1;M;D
341;34.77826953916225;1;M;D
342;40.16514394727515;0;M;D
343;38.94690365189911;0;M;D
344;34.44903708393931;0;M;D
345;38.97688708496237;0;M;D
346;39.64975536925174;0;M;D
347;39.84584350365619;0;M;D
348;31.760942332614597;0;M;D
349;35.868816345929524;0;M;D
350;45.54390661102564;1;M;D
351;32.767749730781404;0;M;D
352;35.61286462839107;1;M;D
353;33.31271978087524;0;M;D
354;42.24715126849442;0;M;D
355;41.030618943125134;0;M;D
356;38.799172367675006;0;M;D
357;38.3137930162294;0;M;D
358;38.61998130868234;0;M;D
359;44.73949410575227;0;M;D
360;30.24699126132864;0;M;D
361;37.45171183598036;0;M;D
362;35.632356731311916;0;M;D
363;39.125309179059805;0;M;D
364;45.309277823552605;0;M;D
365;37.573566767027074;0;M;D
366;33.04198048419367;1;M;D
367;31.814019146850125;0;M;D
368;35.79103361881992;0;M;D
369;40.82220365238278;0;M;D
370;48.70550267684494;0;M;D
371;43.25751246367897;1;M;D
372;40.196181478642714;0;M;D
373;35.60210362664493;0;M;D
374;34.859538856448914;1;M;D
375;27.987407070114443;0;M;D
376;40.419089953878895;1;M;D
377;33.9512168230788;0;M;D
378;36.03767270751631;1;M;D
379;35.90400379346299;0;M;D
380;42.59130171612042;0;M;D
381;43.69939752807011;0;M;D
382;31.537179567973634;0;M;D
383;43.474122224667866;0;M;D
384;37.53362082546502;1;M;D
385;39.88762453627486;1;M;D
386;38.298586697171665;0;M;D
387;46.62864669507354;0;M;D
388;36.0054093077603;0;M;D
389;42.24265278226996;0;M;D
390;34.82536580998202;1;M;D
391;43.0540314774514;0;M;D
392;33.45409395446256;0;M;D
393;43.9188354024826;0;M;D
394;39.008458730736784;1;M;D
395;35.51393905032573;0;M;D
396;41.34117003071332;1;M;D
397;33.542875341193934;1;M;D
398;35.080424835930444;0;M;D
399;38.29964494140357;1;M;D
400;41.391520645843755;0;M;D
401;38.92012801598693;0;M;D
402;40.169836582862246;0;M;D
403;30.616821295106465;0;M;D
404;40.6430856204434;0;M;D
405;33.806529153250096;1;M;D
406;36.631117553508304;0;M;D
407;42.42313747656167;0;M;D
408;43.421485635971194;0;M;D
409;41.48667237713402;0;M;D
410;34.004161016968595;0;M;D
411;43.05928892658753;0;M;D
412;36.71177724864658;0;M;D
413;40.720573536316024;0;M;D
414;38.45922683682449;1;M;D
415;37.053477567648706;0;M;D
416;37.76823766806641;0;M;D
0;32.973455307255556;0;M;E
1;43.30045066090877;0;M;E
2;44.650398188877666;0;M;E
3;42.6382503643128;1;M;E
4;32.32658507677748;1;M;E
5;43.38575967279748;0;M;E
6;43.54116439321885;0;M;E
7;43.705706717396005;1;M;E
8;29.99807500243752;0;M;E
9;38.286266949317074;0;M;E
10;32.9304984293433;1;M;E
11;39.15518874543602;1;M;E
12;45.58510242514999;1;M;E
13;41.4317853689343;0;M;E
14;42.47168152452092;0;M;E
15;27.966507052216485;0;M;E
16;31.070459313315926;1;M;E
17;30.25037616634075;1;M;E
18;39.38565650512188;0;M;E
19;36.02628114209253;0;M;E
20;40.285206329576496;0;M;E
21;36.763527605047905;0;M;E
22;41.64144415077547;0;M;E
23;39.70774944809808;0;M;E
24;26.64395954873531;0;M;E
25;36.50534332510606;1;M;E
26;38.78767458553539;0;M;E
27;39.330213872749;1;M;E
28;33.09984669549323;0;M;E
29;30.51146496579909;0;M;E
30;39.39365269196204;0;M;E
31;42.752627341022205;1;M;E
32;37.37959820822692;0;M;E
33;34.32348886047242;1;M;E
34;37.16213084411402;1;M;E
35;29.841392680880794;0;M;E
36;36.706624714196494;0;M;E
37;35.68216770168306;1;M;E
38;51.71338163844167;1;M;E
39;36.78025551608088;1;M;E
40;46.69060637713789;0;M;E
41;46.13474700093637;1;M;E
42;34.34428276423443;0;M;E
43;43.64197964489642;0;M;E
44;39.380911306461115;0;M;E
45;36.807616942152826;0;M;E
46;41.48557908827407;1;M;E
47;31.17642764078021;0;M;E
48;24.907901588865823;0;M;E
49;31.482151832306563;1;M;E
50;34.824244684837126;0;M;E
51;43.87408263466649;0;M;E
52;34.9783052001702;0;M;E
53;45.101927525227836;0;M;E
54;35.89192225201151;1;M;E
55;31.873562941348567;0;M;E
56;46.58577374045616;0;M;E
57;33.31647932616464;0;M;E
58;44.176569067591586;0;M;E
59;41.32603424992924;0;M;E
60;32.81943221968349;0;M;E
61;40.93967279994091;0;M;E
62;45.1242395026914;0;M;E
63;35.78081833830428;1;M;E
64;46.93711099592454;1;M;E
65;38.57850587679306;1;M;E
66;43.99123683698684;0;M;E
67;39.56136212070198;0;M;E
68;35.186795347590966;0;M;E
69;35.27037930429808;1;M;E
70;41.75610665005802;0;M;E
71;37.58617390414268;0;M;E
72;38.94773699787045;1;M;E
73;35.276829912571806;1;M;E
74;40.76504360551837;0;M;E
75;40.167728382077215;0;M;E
76;36.856998492501525;0;M;E
77;46.44932989169159;0;M;E
78;35.24583642204554;0;M;E
79;41.25605981002284;0;M;E
80;42.05128083746668;0;M;E
81;35.140875201639595;1;M;E
82;43.34600927303763;0;M;E
83;30.705905558884233;0;M;E
84;40.993487876773784;0;M;E
85;28.184048439770585;0;M;E
86;35.81454274488788;0;M;E
87;39.18868487739233;0;M;E
88;38.55038145347294;1;M;E
89;31.671026696503617;0;M;E
90;39.08162950788174;0;M;E
91;38.41208555273981;1;M;E
92;32.882720060265285;1;M;E
93;35.64805493683409;0;M;E
94;37.682281725146694;0;M;E
95;33.35089070283893;0;M;E
96;36.13959404524353;1;M;E
97;29.85641574517652;1;M;E
98;29.99668460224072;1;M;E
99;23.273159882173232;1;M;E
100;32.64382346449642;0;M;E
101;38.1611217012258;1;M;E
102;40.44851460566936;0;M;E
103;47.36871004181423;1;M;E
104;33.571033425738676;1;M;E
105;28.349499821101706;0;M;E
106;34.5081964521202;0;M;E
107;41.5581287113262;1;M;E
108;46.1935727676948;1;M;E
109;43.16672263388682;0;M;E
110;45.34740490806988;1;M;E
111;50.73780253740291;0;M;E
112;36.26164675187851;0;M;E
113;39.489904100519695;0;M;E
114;29.86622755842552;0;M;E
115;44.638719935094;0;M;E
116;37.71087431631179;0;M;E
117;44.432607886690036;0;M;E
118;37.94612594159234;1;M;E
119;37.154440904222675;1;M;E
120;42.18289046071379;0;M;E
121;30.473167796156222;1;M;E
122;35.81631547172929;0;M;E
123;36.38656491170668;0;M;E
124;35.126260384602745;0;M;E
125;30.373352514566214;1;M;E
126;38.68298206456062;0;M;E
127;39.44004525515232;1;M;E
128;44.87790177198974;0;M;E
129;29.204758454475034;0;M;E
130;28.294430500791137;0;M;E
131;35.910008669493244;0;M;E
132;31.192600842861076;1;M;E
133;35.270123047363796;0;M;E
134;39.78287613309746;1;M;E
135;39.856626113026266;1;M;E
136;42.75136374047895;0;M;E
137;39.25279578127814;1;M;E
138;36.87264294063148;0;M;E
139;41.87076325578365;1;M;E
140;37.94426411157511;1;M;E
141;25.494542633586036;0;M;E
142;37.34616363695073;1;M;E
143;39.419145559127784;0;M;E
144;28.56523137289421;0;M;E
145;34.55320206884536;0;M;E
146;33.03968441511788;0;M;E
147;38.451896206896855;1;M;E
148;42.09842865310807;0;M;E
149;38.58557066994451;1;M;E
150;35.721583237497974;0;M;E
151;34.106637366138834;0;M;E
152;34.32378087069273;0;M;E
153;49.69447860983181;0;M;E
154;32.09214990071095;0;M;E
155;36.83039605411283;0;M;E
156;37.3256355134228;1;M;E
157;26.78590206006354;0;M;E
158;33.87539402002019;1;M;E
159;42.377686257826305;0;M;E
160;36.696090429689164;1;M;E
161;31.45593997069711;1;M;E
162;34.53852893766955;0;M;E
163;40.39108124227474;0;M;E
164;41.689235157368465;1;M;E
165;49.42047760359029;0;M;E
166;42.26506146205002;1;M;E
167;44.46035817246228;0;M;E
168;36.10518963111309;1;M;E
169;40.0071064647249;0;M;E
170;41.34253754586146;1;M;E
171;30.361612486693083;1;M;E
172;35.87068461181401;1;M;E
173;43.91848466182994;0;M;E
174;38.946382190627936;0;M;E
175;39.29907834973958;0;M;E
176;37.867303543722414;0;M;E
177;39.97849625269283;0;M;E
178;38.545440868607784;1;M;E
179;40.52988142549159;0;M;E
180;30.37679597769789;0;M;E
181;44.42480501817628;0;M;E
182;34.89705164789236;0;M;E
183;38.47249997417247;0;M;E
184;36.89304543493728;0;M;E
185;37.21064971829367;0;M;E
186;47.93925147174737;0;M;E
187;50.473054340103616;0;M;E
188;34.692744574218636;0;M;E
189;43.63284876755396;0;M;E
190;36.928750040662614;0;M;E
0;34.71462583876882;0;M;F
1;36.73025104827841;0;M;F
2;43.396996646629646;0;M;F
3;35.06900352643464;0;M;F
4;40.06564696786411;0;M;F
5;33.30234146352196;0;M;F
6;34.67898579514973;0;M;F
7;27.826946061383097;0;M;F
8;35.64294480921358;0;M;F
9;30.131211463632212;0;M;F
10;38.6539572186174;0;M;F
11;41.276931792441694;0;M;F
12;39.024554825994294;1;M;F
13;33.37027392110529;0;M;F
14;41.96439859210965;0;M;F
15;34.41982783194255;0;M;F
16;36.75294989562507;0;M;F
17;38.013284006236205;0;M;F
18;39.806257357952916;0;M;F
19;43.66170865060823;0;M;F
20;30.863086000189778;0;M;F
21;44.166082285621;0;M;F
22;32.90702574000679;0;M;F
23;35.06163150358407;0;M;F
24;38.788395595332766;0;M;F
25;31.02114194388009;0;M;F
26;37.04141309558188;0;M;F
27;43.80181061515033;0;M;F
28;42.71248764277628;0;M;F
29;41.57815955251158;0;M;F
30;40.005105953159315;0;M;F
31;40.37864425080763;0;M;F
32;43.955712154002406;0;M;F
33;35.6300055141124;0;M;F
34;27.09737527605621;1;M;F
35;42.994411091500574;0;M;F
36;42.78663087149758;0;M;F
37;37.47057480049951;0;M;F
38;27.346852009859546;0;M;F
39;40.47453667944446;0;M;F
40;30.339286870409644;0;M;F
41;38.26351011888467;0;M;F
42;41.435725964135365;0;M;F
43;37.03477602567589;0;M;F
44;31.794098581767454;0;M;F
45;44.78569261609052;0;M;F
46;34.3069884127013;0;M;F
47;46.02720209174266;0;M;F
48;31.606890695344518;0;M;F
49;34.7190686432524;0;M;F
50;32.929081396296105;0;M;F
51;36.26606140782346;0;M;F
52;34.67561691471896;0;M;F
53;31.024756126127457;0;M;F
54;40.109980255264304;0;M;F
55;33.88345898733745;0;M;F
56;35.90137930860437;0;M;F
57;32.615001739799325;0;M;F
58;40.04257454966635;0;M;F
59;29.956537634271893;0;M;F
60;39.23695471718644;0;M;F
61;43.8943014122418;0;M;F
62;41.81507359138388;1;M;F
63;39.73509599749215;0;M;F
64;40.34032850085162;0;M;F
65;27.420869157268676;0;M;F
66;45.98920533242634;0;M;F
67;36.51226613026841;0;M;F
68;38.25734797537471;0;M;F
69;35.62145297002033;0;M;F
70;39.10025500057701;0;M;F
71;32.04415302842951;0;M;F
72;40.84083953751405;0;M;F
73;42.543757854173144;0;M;F
74;33.29731776674946;0;M;F
75;37.72924207256396;0;M;F
76;36.90297922793429;0;M;F
77;42.3271232580971;0;M;F
78;40.811263664269724;0;M;F
79;42.38828983555945;0;M;F
80;39.6460734456138;0;M;F
81;41.68932826181461;1;M;F
82;40.12768155957883;0;M;F
83;40.96264783644654;0;M;F
84;38.11826165143887;0;M;F
85;38.83083749206703;0;M;F
86;36.97254230960932;0;M;F
87;37.43698687082378;0;M;F
88;30.583944382604642;0;M;F
89;36.20400831703189;0;M;F
90;32.387155643378286;0;M;F
91;39.62470785884815;0;M;F
92;52.733122207504906;0;M;F
93;43.69944205092327;0;M;F
94;36.53203378984778;0;M;F
95;39.55424061151164;0;M;F
96;41.41894778098035;0;M;F
97;45.653867333715695;0;M;F
98;35.71053061125551;0;M;F
99;34.98747143222923;0;M;F
100;39.405473409730874;0;M;F
101;45.34954675958957;0;M;F
102;41.62624553797222;0;M;F
103;31.954601482882804;0;M;F
104;46.4904418163666;0;M;F
105;42.33086422434192;0;M;F
106;43.896252403203995;1;M;F
107;30.16086000994777;0;M;F
108;37.15264669047267;0;M;F
109;42.75459002303269;0;M;F
110;38.81587765151173;0;M;F
111;43.72623778450816;0;M;F
112;32.257395594616256;0;M;F
113;40.29226211980241;0;M;F
114;42.358466729885336;0;M;F
115;30.46865817646812;0;M;F
116;38.270220289766065;0;M;F
117;45.056105943349884;0;M;F
118;31.946877557247475;0;M;F
119;33.104616779505044;0;M;F
120;35.45293682829907;0;M;F
121;42.05774159780785;1;M;F
122;41.192112109527685;0;M;F
123;35.713686051468855;0;M;F
124;40.0200012326875;0;M;F
125;34.668481515075186;0;M;F
126;42.19079535464067;0;M;F
127;35.50405503378433;0;M;F
128;31.060564721843132;0;M;F
129;34.56131256434854;0;M;F
130;39.62050558759272;0;M;F
131;32.07339846814474;0;M;F
132;45.9758500894565;0;M;F
133;35.445653226949176;0;M;F
134;46.213270420761525;0;M;F
135;40.24597899500568;0;M;F
136;42.19873608921513;0;M;F
137;31.945092939246095;1;M;F
138;27.878652600963314;0;M;F
139;46.29089137534291;0;M;F
140;35.792224754243676;0;M;F
141;34.67956862891069;0;M;F
142;38.02675596577633;0;M;F
143;43.05029599020473;0;M;F
144;38.5120199311786;0;M;F
145;39.97164347953026;1;M;F
146;44.29052049996751;0;M;F
147;36.59547720309526;0;M;F
148;45.85675940700939;0;M;F
149;44.95642886167654;0;M;F
150;35.95089130980636;0;M;F
151;33.44865878420938;0;M;F
152;37.44679041863519;0;M;F
153;50.431136233591616;0;M;F
154;45.17880341877662;0;M;F
155;41.973506746362055;0;M;F
156;37.23302505857424;0;M;F
157;36.274753722817856;0;M;F
158;37.78180702240138;0;M;F
159;40.6357976156835;0;M;F
160;42.988492155117214;0;M;F
161;34.483949114523064;0;M;F
162;44.24897912519878;0;M;F
163;37.1497851740969;0;M;F
164;32.202258821976834;0;M;F
165;42.99812629485092;0;M;F
166;32.874381506102175;0;M;F
167;32.50231316249574;0;M;F
168;39.779051575271104;0;M;F
169;39.41186566301741;0;M;F
170;41.739330106246015;1;M;F
171;40.32559707796987;0;M;F
172;31.90806138690963;0;M;F
173;47.94182056658494;0;M;F
174;43.84266529086473;0;M;F
175;33.32319269105327;0;M;F
176;37.12116776045642;0;M;F
177;25.982066364958385;1;M;F
178;37.6241084998027;0;M;F
179;46.135758084725765;0;M;F
180;35.45053549523606;0;M;F
181;45.90686718167693;1;M;F
182;33.21910993384914;0;M;F
183;34.54256675965933;0;M;F
184;39.44072284574008;0;M;F
185;40.115839145778324;0;M;F
186;35.95679214840834;0;M;F
187;39.75633553474874;0;M;F
188;33.29088660677853;0;M;F
189;30.33831545484133;0;M;F
190;41.778359380307805;0;M;F
191;42.80858930541341;0;M;F
192;43.82072863551793;0;M;F
193;38.980372961912465;0;M;F
194;41.44969981925168;0;M;F
195;30.987406161734754;0;M;F
196;38.73958915188199;0;M;F
197;37.79772381614078;0;M;F
198;38.06503176430996;0;M;F
199;35.41754639127571;0;M;F
200;42.478828783630384;0;M;F
201;42.517630722655696;0;M;F
202;32.757369428830486;0;M;F
203;35.042091932147656;0;M;F
204;35.64849663279589;0;M;F
205;31.233537101877964;1;M;F
206;35.04220996430381;0;M;F
207;41.213355405233884;0;M;F
208;45.43280743789495;0;M;F
209;37.67419168808787;0;M;F
210;42.64493035944446;0;M;F
211;43.544971361188246;0;M;F
212;43.908238630299536;0;M;F
213;32.58003135908094;0;M;F
214;42.757169290657195;0;M;F
215;31.49786939431528;0;M;F
216;41.81883227249614;1;M;F
217;31.857777707227804;0;M;F
218;35.496497526617745;0;M;F
219;34.225822596001024;0;M;F
220;47.14183494163962;0;M;F
221;41.1007976538482;0;M;F
222;32.20945765478275;0;M;F
223;39.142950831793435;0;M;F
224;30.166775495773205;0;M;F
225;36.461582314330236;0;M;F
226;43.925088591492354;0;M;F
227;37.8367367567144;0;M;F
228;40.552720816569696;0;M;F
229;41.900631891215255;0;M;F
230;40.31102301205698;0;M;F
231;49.134343790700534;0;M;F
232;38.33410671046882;0;M;F
233;44.226036163655394;0;M;F
234;31.48180804198782;0;M;F
235;38.31058306697273;0;M;F
236;44.822367293681616;0;M;F
237;40.719324629401356;0;M;F
238;47.248008810170354;0;M;F
239;35.708062818149656;0;M;F
240;40.074677925252765;0;M;F
241;31.352985506710002;0;M;F
242;39.78277124868806;0;M;F
243;35.99794135093971;0;M;F
244;31.84262024213781;0;M;F
245;34.443899021342844;0;M;F
246;39.241777077893076;0;M;F
247;41.29118166656174;0;M;F
248;40.59563066755436;0;M;F
249;40.30320009552078;0;M;F
250;39.224590293275405;0;M;F
251;36.11333946434369;0;M;F
252;34.876992434238915;0;M;F
253;32.44241953062328;0;M;F
254;52.86077628657843;0;M;F
255;33.977391256319464;0;M;F
256;25.56206449868933;0;M;F
257;35.381092908205176;0;M;F
258;44.05832679046826;0;M;F
259;31.81387759043966;0;M;F
260;33.76514965549184;1;M;F
261;46.02656826480397;0;M;F
262;42.631682775934394;0;M;F
263;37.63008581897753;0;M;F
264;46.71296078864172;0;M;F
265;35.68145883804011;0;M;F
266;42.23007526552731;0;M;F
267;42.666059475280974;1;M;F
268;41.07699888574835;0;M;F
269;34.44326802238475;0;M;F
270;43.19467910094156;0;M;F
271;43.48113515254821;0;M;F
272;34.780065156028186;0;M;F
273;38.69202320391115;0;M;F
274;36.15214462020413;0;M;F
275;40.693192618023176;0;M;F
276;35.616215307000594;0;M;F
277;37.256138402510906;0;M;F
278;44.16562295881663;0;M;F
279;39.4119378301757;0;M;F
280;37.471705425151825;0;M;F
281;34.358025366512074;0;M;F
282;38.179415488089994;0;M;F
283;31.267116063429626;0;M;F
284;43.61611794115054;0;M;F
285;40.79763589957118;0;M;F
286;45.32930998897504;0;M;F
287;34.29170660181459;0;M;F
288;39.47927492292511;0;M;F
289;39.10124775948793;1;M;F
290;34.35678086779788;0;M;F
291;42.934708965342246;0;M;F
292;36.82935716089266;0;M;F
293;34.3693761443584;0;M;F
294;38.56700714734015;0;M;F
295;44.18549162737545;0;M;F
296;36.41426642431062;0;M;F
297;33.42215314379271;0;M;F
298;52.38563558657739;0;M;F
299;39.72307258657261;0;M;F
300;41.40524781214899;0;M;F
301;38.79940064575839;0;M;F
302;39.14287721001567;0;M;F
303;39.39327544684046;0;M;F
304;34.632122286638456;1;M;F
305;42.408865185145366;0;M;F
306;40.23911828184148;0;M;F
307;40.20916403752869;0;M;F
308;36.93284494822707;0;M;F
309;30.98148192161588;0;M;F
310;37.906772323962514;0;M;F
311;37.7923578679892;0;M;F
312;30.46033487713065;0;M;F
313;37.531140497607076;0;M;F
314;39.616510700430986;0;M;F
315;41.69176530664414;0;M;F
316;43.88986008621717;0;M;F
317;37.01135543239338;0;M;F
318;32.872050984644645;0;M;F
319;37.00922578208338;0;M;F
320;36.92764754312831;0;M;F
321;35.13346986603484;0;M;F
322;33.691019506598096;0;M;F
323;41.17932468527879;0;M;F
324;40.016582786965515;0;M;F
325;34.333484699874205;0;M;F
326;41.9402393607882;0;M;F
327;40.97613340441913;0;M;F
328;35.10799018368679;0;M;F
329;37.31737244255216;0;M;F
330;38.82581688424643;0;M;F
331;37.443773641666894;0;M;F
332;37.34507607589999;0;M;F
333;40.95960150717031;0;M;F
334;34.24658464529396;0;M;F
335;39.337645114079244;0;M;F
336;35.08260092172975;0;M;F
337;34.9641994427915;0;M;F
338;41.104260805789544;0;M;F
339;39.21796252058486;0;M;F
340;33.99499205823158;0;M;F
341;39.82051052447958;0;M;F
342;42.21477453351548;0;M;F
343;30.63319660431528;0;M;F
344;37.113118987453454;0;M;F
345;38.481670201464034;0;M;F
346;34.06065378928623;0;M;F
347;29.773668930847904;0;M;F
348;49.81507738677122;0;M;F
349;34.641404163601116;0;M;F
350;47.36312623542534;0;M;F
351;34.6218785845776;0;M;F
352;45.95476162109933;0;M;F
353;38.21754801901821;0;M;F
354;40.490053342528405;0;M;F
355;41.47499333163119;0;M;F
356;35.327729857909766;0;M;F
357;35.40240510939127;0;M;F
358;28.782272813052074;1;M;F
359;40.01632955902379;0;M;F
360;37.24530967808004;0;M;F
361;38.27570431748442;0;M;F
362;43.93106815154588;0;M;F
363;39.627281627929605;0;M;F
364;38.4277562293055;0;M;F
365;52.67345600560378;0;M;F
366;39.65696798429579;0;M;F
367;30.809473158819785;0;M;F
368;34.87939088265405;0;M;F
369;43.0758500625867;0;M;F
370;33.81228783247729;0;M;F
371;37.03793754444248;0;M;F
372;40.123138867271734;0;M;F
0;47.95895179051257;1;F;A
1;39.675259944567294;0;F;A
2;41.62336711432864;1;F;A
3;41.294449576267276;0;F;A
4;35.344644478849375;1;F;A
5;33.95421221169058;0;F;A
6;44.225009223673744;1;F;A
7;42.359528146340246;1;F;A
8;40.17074662418473;1;F;A
9;29.227012429421066;1;F;A
10;35.21123025983978;1;F;A
11;37.45488980368183;1;F;A
12;30.816758336357857;1;F;A
13;33.93005961306638;1;F;A
14;31.49808684331153;1;F;A
15;41.43381018240161;1;F;A
16;41.45052861626887;1;F;A
17;51.42738931918532;0;F;A
18;41.699771184633384;1;F;A
19;39.09733459105842;1;F;A
20;36.14323741207256;1;F;A
21;37.00221272154551;0;F;A
22;42.386303939086844;1;F;A
23;35.21574226913888;1;F;A
24;38.29321390765236;1;F;A
25;34.593090778777146;0;F;A
26;28.519902446109494;1;F;A
27;30.33759065367826;1;F;A
28;39.0164676497762;1;F;A
29;36.50591075881817;1;F;A
30;38.19025300630591;1;F;A
31;33.56925544912914;1;F;A
32;34.13899086884761;1;F;A
33;29.506250881042718;1;F;A
34;33.51502512297509;1;F;A
35;50.041173525953425;1;F;A
36;33.41171996441806;1;F;A
37;34.18289778481465;1;F;A
38;44.3018276415628;1;F;A
39;38.27867757685133;1;F;A
40;44.66881300486591;1;F;A
41;44.96705509208335;1;F;A
42;38.23281677455682;1;F;A
43;34.26945946518804;1;F;A
44;38.463085933655066;1;F;A
45;36.5271517373721;1;F;A
46;29.687000173247178;1;F;A
47;36.85808269583649;1;F;A
48;30.331013470058387;0;F;A
49;28.38653743365323;1;F;A
50;39.69626994522988;1;F;A
51;37.95765884923689;1;F;A
52;34.800279157624544;1;F;A
53;37.365459549118505;1;F;A
54;42.67027414351002;1;F;A
55;34.17281046800585;1;F;A
56;39.13474669017262;1;F;A
57;43.443620320134826;1;F;A
58;42.94020378698631;0;F;A
59;32.82275772669133;1;F;A
60;37.6777908893066;1;F;A
61;31.134368737707632;1;F;A
62;35.37888598838754;1;F;A
63;40.45126680088546;1;F;A
64;40.22178034581129;1;F;A
65;41.44387559555285;1;F;A
66;31.47885327390148;0;F;A
67;30.59492675612789;0;F;A
68;47.35874335010856;1;F;A
69;41.671825113541495;1;F;A
70;47.33899341638718;1;F;A
71;32.49900907877273;1;F;A
72;41.2086900184806;1;F;A
73;36.98676234975525;1;F;A
74;39.0324919435941;1;F;A
75;38.995641995041176;1;F;A
76;38.370575300185614;0;F;A
77;44.26408012632136;1;F;A
78;35.26758499732753;0;F;A
79;34.00861806129074;0;F;A
80;35.97538949715671;1;F;A
81;33.94767990569319;1;F;A
82;36.62918818716613;1;F;A
83;30.089349470925942;1;F;A
84;38.622097275622146;1;F;A
85;37.03041758533698;1;F;A
86;36.48359752376379;0;F;A
87;47.616216589942894;0;F;A
88;37.40530415259677;1;F;A
89;41.61552370473565;1;F;A
90;37.26124628234604;1;F;A
91;46.87531345366267;1;F;A
92;38.42070858321128;1;F;A
93;37.17711136916996;1;F;A
94;36.090904529024755;1;F;A
95;34.14437368266643;0;F;A
96;36.098777182690824;1;F;A
97;38.12361850624322;0;F;A
98;38.544069666180135;1;F;A
99;33.430905130999626;1;F;A
100;33.21768410655626;1;F;A
101;44.62677972848979;1;F;A
102;33.9918930871145;1;F;A
103;36.50808777445899;1;F;A
104;48.21190974293068;1;F;A
105;38.592862551144925;1;F;A
106;37.77095286671716;1;F;A
107;38.52512440099936;1;F;A
0;45.03956738305438;1;F;B
1;34.974140247946515;0;F;B
2;33.39610395350062;1;F;B
3;41.62727082995866;0;F;B
4;42.19610806486849;0;F;B
5;50.63692512734417;1;F;B
6;45.61178076517275;1;F;B
7;47.81083380392552;0;F;B
8;35.53506242867936;1;F;B
9;29.602332201546698;0;F;B
10;32.58852242116391;0;F;B
11;39.44807625775;1;F;B
12;31.740651998772186;0;F;B
13;44.5830249566371;1;F;B
14;43.13499014932155;1;F;B
15;36.95757745310624;0;F;B
16;34.810583356829326;0;F;B
17;45.601893943858265;0;F;B
18;35.21515411188887;0;F;B
19;38.345301858343646;1;F;B
20;40.19532610918366;1;F;B
21;40.768671615621614;1;F;B
22;43.47189714596862;0;F;B
23;43.21048708139169;0;F;B
24;37.64015461141779;0;F;B
0;37.51193802010672;0;F;C
1;34.2322331302492;0;F;C
2;44.77553993822668;0;F;C
3;48.07726404879823;1;F;C
4;37.91007945437974;0;F;C
5;41.99957238853765;1;F;C
6;41.51270673249849;0;F;C
7;40.52598762867391;1;F;C
8;42.36158202664984;0;F;C
9;29.55784937862949;0;F;C
10;24.179665064632967;0;F;C
11;35.21781132394684;0;F;C
12;37.14010384399456;0;F;C
13;42.71725482869966;1;F;C
14;39.58578030663425;0;F;C
15;40.52262637649612;1;F;C
16;35.753036892637915;1;F;C
17;32.363824449449105;1;F;C
18;45.07795211034241;0;F;C
19;43.98867359381782;0;F;C
20;34.852144787472795;1;F;C
21;29.688979109338625;0;F;C
22;31.4798631226005;0;F;C
23;32.67049268314719;0;F;C
24;30.96980436939115;0;F;C
25;42.21347086306565;0;F;C
26;40.90765913334532;1;F;C
27;35.53190414442276;0;F;C
28;38.0739933558589;1;F;C
29;31.652819072993818;1;F;C
30;36.89041892189443;0;F;C
31;41.68517150818997;1;F;C
32;30.068773402077493;0;F;C
33;39.17829879988909;0;F;C
34;39.52506003434234;0;F;C
35;24.929962180973465;1;F;C
36;41.93639495154938;0;F;C
37;35.164463803454886;0;F;C
38;26.50077236675296;0;F;C
39;37.11662466812724;0;F;C
40;34.96906007571814;0;F;C
41;40.5000517910668;0;F;C
42;47.10849254914666;0;F;C
43;39.86724997029605;1;F;C
44;30.84639062301032;0;F;C
45;35.792445185933175;0;F;C
46;39.5049430233804;0;F;C
47;36.72339905103987;0;F;C
48;29.64152569255647;1;F;C
49;39.06249084562162;0;F;C
50;39.928073906022625;1;F;C
51;41.72353034275281;0;F;C
52;40.37118668428909;1;F;C
53;39.85348409103719;1;F;C
54;39.07934210653304;0;F;C
55;36.43351708078094;0;F;C
56;42.34665540973691;0;F;C
57;38.83564727303359;1;F;C
58;37.74578336070464;0;F;C
59;36.00898339390587;0;F;C
60;38.410837231578604;0;F;C
